transaction_id,timestamp,transaction_type,merchant_category,amount_inr,transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend,date,month,month_name,quarter,year_month
TXN0000020084,2024-12-18 13:06:59,Bill Payment,Transport,157,SUCCESS,18-25,26-35,Maharashtra,Yes Bank,ICICI,Android,WiFi,0,13,Wednesday,0,2024-12-18,12,Dec,Q4,2024-12
TXN0000020085,2024-02-07 17:58:52,P2M,Entertainment,215,SUCCESS,36-45,26-35,Maharashtra,Yes Bank,SBI,Android,5G,0,17,Wednesday,0,2024-02-07,2,Feb,Q1,2024-02
TXN0000020086,2024-05-03 14:36:43,Bill Payment,Utilities,2601,SUCCESS,18-25,26-35,Uttar Pradesh,ICICI,Kotak,Android,5G,0,14,Friday,0,2024-05-03,5,May,Q2,2024-05
TXN0000020087,2024-07-22 20:29:27,P2M,Grocery,295,SUCCESS,36-45,26-35,Maharashtra,IndusInd,PNB,Android,5G,0,20,Monday,0,2024-07-22,7,Jul,Q3,2024-07
TXN0000020088,2024-02-25 13:41:01,P2M,Utilities,908,SUCCESS,18-25,26-35,Gujarat,SBI,SBI,Android,4G,0,13,Sunday,1,2024-02-25,2,Feb,Q1,2024-02
TXN0000020089,2024-06-14 08:34:37,P2P,Grocery,861,SUCCESS,18-25,18-25,Telangana,ICICI,IndusInd,Android,3G,0,8,Friday,0,2024-06-14,6,Jun,Q2,2024-06
TXN0000020090,2024-02-09 19:48:47,P2M,Grocery,115,SUCCESS,26-35,18-25,Uttar Pradesh,ICICI,SBI,Android,4G,0,19,Friday,0,2024-02-09,2,Feb,Q1,2024-02
TXN0000020091,2024-08-25 21:34:54,P2M,Transport,481,SUCCESS,26-35,46-55,Telangana,HDFC,ICICI,Android,4G,0,21,Sunday,1,2024-08-25,8,Aug,Q3,2024-08
TXN0000020092,2024-08-29 21:57:08,P2M,Grocery,409,SUCCESS,26-35,36-45,Karnataka,Kotak,PNB,Android,5G,0,21,Thursday,0,2024-08-29,8,Aug,Q3,2024-08
TXN0000020093,2024-10-19 14:59:25,P2M,Utilities,482,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC,PNB,Android,WiFi,0,14,Saturday,1,2024-10-19,10,Oct,Q4,2024-10
TXN0000020094,2024-08-13 10:57:39,Bill Payment,Transport,537,SUCCESS,26-35,18-25,Delhi,SBI,HDFC,Android,4G,0,10,Tuesday,0,2024-08-13,8,Aug,Q3,2024-08
TXN0000020095,2024-02-19 14:51:15,P2M,Utilities,2086,SUCCESS,36-45,26-35,Maharashtra,SBI,PNB,iOS,5G,0,14,Monday,0,2024-02-19,2,Feb,Q1,2024-02
TXN0000020096,2024-07-08 05:12:34,P2P,Grocery,163,SUCCESS,18-25,26-35,Karnataka,SBI,IndusInd,Android,4G,0,5,Monday,0,2024-07-08,7,Jul,Q3,2024-07
TXN0000020097,2024-10-11 15:44:12,P2M,Shopping,570,SUCCESS,26-35,46-55,Telangana,HDFC,Kotak,Web,5G,0,15,Friday,0,2024-10-11,10,Oct,Q4,2024-10
TXN0000020098,2024-03-02 17:58:15,P2P,Shopping,1302,SUCCESS,36-45,36-45,Uttar Pradesh,Axis,Axis,iOS,4G,0,17,Saturday,1,2024-03-02,3,Mar,Q1,2024-03
TXN0000020099,2024-01-14 14:11:54,P2P,Fuel,2276,SUCCESS,36-45,36-45,Delhi,ICICI,Yes Bank,Android,4G,0,14,Sunday,1,2024-01-14,1,Jan,Q1,2024-01
TXN0000020100,2024-09-26 21:30:38,Bill Payment,Healthcare,217,SUCCESS,18-25,36-45,Gujarat,HDFC,Axis,Android,4G,0,21,Thursday,0,2024-09-26,9,Sep,Q3,2024-09
TXN0000020101,2024-09-19 13:46:51,P2P,Transport,340,SUCCESS,26-35,18-25,Maharashtra,SBI,Axis,Android,4G,0,13,Thursday,0,2024-09-19,9,Sep,Q3,2024-09
TXN0000020102,2024-03-18 13:31:13,Bill Payment,Utilities,1026,FAILED,18-25,26-35,Delhi,Axis,Kotak,Android,WiFi,0,13,Monday,0,2024-03-18,3,Mar,Q1,2024-03
TXN0000020103,2024-07-16 21:03:29,P2P,Entertainment,527,SUCCESS,18-25,26-35,Maharashtra,IndusInd,HDFC,Android,WiFi,0,21,Tuesday,0,2024-07-16,7,Jul,Q3,2024-07
TXN0000020104,2024-12-09 18:14:31,P2M,Other,405,SUCCESS,36-45,26-35,Telangana,PNB,Kotak,Android,4G,0,18,Monday,0,2024-12-09,12,Dec,Q4,2024-12
TXN0000020105,2024-03-19 11:24:59,P2M,Other,424,SUCCESS,18-25,26-35,Andhra Pradesh,ICICI,Yes Bank,Web,4G,0,11,Tuesday,0,2024-03-19,3,Mar,Q1,2024-03
TXN0000020106,2024-07-11 21:21:00,P2M,Grocery,297,SUCCESS,36-45,26-35,West Bengal,Axis,Kotak,Android,5G,0,21,Thursday,0,2024-07-11,7,Jul,Q3,2024-07
TXN0000020107,2024-05-10 19:57:31,P2P,Transport,328,SUCCESS,26-35,46-55,West Bengal,SBI,PNB,Android,4G,0,19,Friday,0,2024-05-10,5,May,Q2,2024-05
TXN0000020108,2024-12-01 15:13:14,P2P,Entertainment,325,SUCCESS,36-45,18-25,Delhi,SBI,Axis,Android,4G,0,15,Sunday,1,2024-12-01,12,Dec,Q4,2024-12
TXN0000020109,2024-07-31 17:33:32,P2P,Fuel,425,SUCCESS,26-35,18-25,Uttar Pradesh,PNB,Kotak,Android,WiFi,0,17,Wednesday,0,2024-07-31,7,Jul,Q3,2024-07
TXN0000020110,2024-02-11 09:37:40,P2P,Education,1464,SUCCESS,56+,36-45,Karnataka,SBI,Yes Bank,iOS,4G,0,9,Sunday,1,2024-02-11,2,Feb,Q1,2024-02
TXN0000020111,2024-04-24 13:18:08,P2M,Entertainment,367,SUCCESS,26-35,36-45,Telangana,Kotak,IndusInd,Android,4G,0,13,Wednesday,0,2024-04-24,4,Apr,Q2,2024-04
TXN0000020112,2024-08-23 03:01:56,P2P,Grocery,1765,SUCCESS,26-35,18-25,Andhra Pradesh,Kotak,SBI,Android,4G,0,3,Friday,0,2024-08-23,8,Aug,Q3,2024-08
TXN0000020113,2024-03-09 14:39:33,P2M,Shopping,387,SUCCESS,26-35,36-45,Andhra Pradesh,Yes Bank,SBI,iOS,5G,0,14,Saturday,1,2024-03-09,3,Mar,Q1,2024-03
TXN0000020114,2024-05-09 19:22:42,P2M,Transport,296,SUCCESS,26-35,26-35,Karnataka,PNB,ICICI,Android,4G,0,19,Thursday,0,2024-05-09,5,May,Q2,2024-05
TXN0000020115,2024-01-17 13:46:27,P2P,Utilities,3599,SUCCESS,18-25,46-55,Telangana,SBI,HDFC,Android,5G,0,13,Wednesday,0,2024-01-17,1,Jan,Q1,2024-01
TXN0000020116,2024-02-20 18:52:53,P2M,Shopping,3447,SUCCESS,56+,36-45,Tamil Nadu,HDFC,IndusInd,Android,4G,0,18,Tuesday,0,2024-02-20,2,Feb,Q1,2024-02
TXN0000020117,2024-01-08 23:02:27,P2P,Entertainment,134,SUCCESS,26-35,36-45,Gujarat,PNB,HDFC,Android,4G,0,23,Monday,0,2024-01-08,1,Jan,Q1,2024-01
TXN0000020118,2024-08-06 18:03:39,P2P,Grocery,2601,SUCCESS,36-45,18-25,Maharashtra,IndusInd,Yes Bank,Android,4G,0,18,Tuesday,0,2024-08-06,8,Aug,Q3,2024-08
TXN0000020119,2024-02-18 22:18:50,P2P,Shopping,157,SUCCESS,18-25,56+,Maharashtra,ICICI,Yes Bank,Android,5G,0,22,Sunday,1,2024-02-18,2,Feb,Q1,2024-02
TXN0000020120,2024-03-08 17:19:29,P2P,Food,161,SUCCESS,36-45,36-45,Uttar Pradesh,SBI,Yes Bank,Android,WiFi,0,17,Friday,0,2024-03-08,3,Mar,Q1,2024-03
TXN0000020121,2024-01-08 23:59:13,Bill Payment,Food,1649,SUCCESS,18-25,26-35,Gujarat,SBI,HDFC,iOS,4G,0,23,Monday,0,2024-01-08,1,Jan,Q1,2024-01
TXN0000020122,2024-10-15 12:37:23,P2M,Grocery,333,SUCCESS,56+,26-35,Karnataka,HDFC,HDFC,Android,WiFi,0,12,Tuesday,0,2024-10-15,10,Oct,Q4,2024-10
TXN0000020123,2024-09-07 19:07:03,Recharge,Shopping,911,SUCCESS,26-35,36-45,Maharashtra,ICICI,SBI,Android,WiFi,0,19,Saturday,1,2024-09-07,9,Sep,Q3,2024-09
TXN0000020124,2024-05-10 07:38:24,P2P,Fuel,3280,SUCCESS,36-45,26-35,Maharashtra,IndusInd,HDFC,Android,5G,0,7,Friday,0,2024-05-10,5,May,Q2,2024-05
TXN0000020125,2024-03-19 11:39:05,P2P,Shopping,7618,SUCCESS,18-25,26-35,Rajasthan,Kotak,PNB,Android,5G,0,11,Tuesday,0,2024-03-19,3,Mar,Q1,2024-03
TXN0000020126,2024-12-23 10:17:59,P2P,Food,115,SUCCESS,26-35,36-45,Maharashtra,PNB,IndusInd,Android,4G,0,10,Monday,0,2024-12-23,12,Dec,Q4,2024-12
TXN0000020127,2024-09-05 20:14:08,P2P,Shopping,3705,SUCCESS,18-25,18-25,Karnataka,SBI,PNB,Android,5G,0,20,Thursday,0,2024-09-05,9,Sep,Q3,2024-09
TXN0000020128,2024-03-25 13:55:23,P2M,Food,969,SUCCESS,18-25,36-45,Delhi,ICICI,Kotak,iOS,4G,0,13,Monday,0,2024-03-25,3,Mar,Q1,2024-03
TXN0000020129,2024-09-07 16:17:49,P2M,Utilities,370,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,IndusInd,Android,5G,0,16,Saturday,1,2024-09-07,9,Sep,Q3,2024-09
TXN0000020130,2024-12-07 08:25:40,P2P,Transport,98,SUCCESS,26-35,36-45,Maharashtra,PNB,Axis,Android,4G,0,8,Saturday,1,2024-12-07,12,Dec,Q4,2024-12
TXN0000020131,2024-02-13 09:00:58,P2P,Utilities,11318,SUCCESS,56+,26-35,Andhra Pradesh,SBI,Kotak,Android,5G,0,9,Tuesday,0,2024-02-13,2,Feb,Q1,2024-02
TXN0000020132,2024-02-27 18:47:53,Bill Payment,Transport,83,SUCCESS,56+,36-45,West Bengal,Kotak,Kotak,iOS,4G,0,18,Tuesday,0,2024-02-27,2,Feb,Q1,2024-02
TXN0000020133,2024-09-18 19:33:28,P2P,Utilities,154,SUCCESS,18-25,26-35,Telangana,HDFC,SBI,iOS,5G,0,19,Wednesday,0,2024-09-18,9,Sep,Q3,2024-09
TXN0000020134,2024-06-22 11:29:08,P2P,Shopping,5854,SUCCESS,36-45,26-35,Maharashtra,HDFC,PNB,Android,4G,0,11,Saturday,1,2024-06-22,6,Jun,Q2,2024-06
TXN0000020135,2024-02-16 14:57:06,P2M,Other,2205,SUCCESS,46-55,18-25,Gujarat,SBI,Axis,Android,4G,0,14,Friday,0,2024-02-16,2,Feb,Q1,2024-02
TXN0000020136,2024-04-25 09:20:48,P2M,Shopping,4674,SUCCESS,26-35,18-25,West Bengal,ICICI,ICICI,Android,5G,0,9,Thursday,0,2024-04-25,4,Apr,Q2,2024-04
TXN0000020137,2024-03-09 17:21:14,Bill Payment,Grocery,313,SUCCESS,26-35,46-55,Maharashtra,HDFC,Kotak,Android,WiFi,0,17,Saturday,1,2024-03-09,3,Mar,Q1,2024-03
TXN0000020138,2024-06-18 14:35:51,Bill Payment,Shopping,428,SUCCESS,26-35,36-45,Tamil Nadu,ICICI,Yes Bank,Android,4G,0,14,Tuesday,0,2024-06-18,6,Jun,Q2,2024-06
TXN0000020139,2024-08-11 19:12:50,Recharge,Other,184,SUCCESS,26-35,18-25,Tamil Nadu,SBI,PNB,iOS,5G,0,19,Sunday,1,2024-08-11,8,Aug,Q3,2024-08
TXN0000020140,2024-08-09 17:56:43,P2P,Healthcare,237,SUCCESS,26-35,18-25,Gujarat,SBI,IndusInd,iOS,WiFi,0,17,Friday,0,2024-08-09,8,Aug,Q3,2024-08
TXN0000020141,2024-10-07 17:54:03,P2P,Food,227,SUCCESS,26-35,26-35,Andhra Pradesh,SBI,Kotak,Android,WiFi,0,17,Monday,0,2024-10-07,10,Oct,Q4,2024-10
TXN0000020142,2024-01-17 10:09:13,P2P,Utilities,178,SUCCESS,36-45,18-25,Delhi,ICICI,SBI,Android,4G,0,10,Wednesday,0,2024-01-17,1,Jan,Q1,2024-01
TXN0000020143,2024-06-18 11:25:45,P2P,Healthcare,292,SUCCESS,18-25,46-55,Tamil Nadu,Axis,PNB,iOS,4G,0,11,Tuesday,0,2024-06-18,6,Jun,Q2,2024-06
TXN0000020144,2024-07-23 09:39:41,P2P,Utilities,1893,SUCCESS,26-35,26-35,Gujarat,SBI,SBI,iOS,3G,0,9,Tuesday,0,2024-07-23,7,Jul,Q3,2024-07
TXN0000020145,2024-03-23 07:08:50,P2P,Entertainment,216,FAILED,46-55,18-25,Karnataka,IndusInd,IndusInd,Android,5G,0,7,Saturday,1,2024-03-23,3,Mar,Q1,2024-03
TXN0000020146,2024-06-03 10:41:12,P2M,Grocery,1634,SUCCESS,26-35,26-35,Delhi,ICICI,Kotak,iOS,4G,0,10,Monday,0,2024-06-03,6,Jun,Q2,2024-06
TXN0000020147,2024-12-15 21:48:34,P2M,Transport,638,SUCCESS,26-35,26-35,Andhra Pradesh,Axis,PNB,Android,WiFi,0,21,Sunday,1,2024-12-15,12,Dec,Q4,2024-12
TXN0000020148,2024-12-24 13:55:37,P2P,Utilities,2043,SUCCESS,26-35,36-45,Tamil Nadu,Kotak,ICICI,iOS,4G,0,13,Tuesday,0,2024-12-24,12,Dec,Q4,2024-12
TXN0000020149,2024-10-14 19:29:38,P2M,Utilities,279,SUCCESS,18-25,26-35,Rajasthan,IndusInd,SBI,Android,5G,0,19,Monday,0,2024-10-14,10,Oct,Q4,2024-10
TXN0000020150,2024-10-13 10:06:52,Bill Payment,Utilities,5012,SUCCESS,18-25,46-55,Telangana,Yes Bank,ICICI,Android,5G,0,10,Sunday,1,2024-10-13,10,Oct,Q4,2024-10
TXN0000020151,2024-01-09 17:02:42,P2P,Shopping,10778,SUCCESS,26-35,18-25,Telangana,Yes Bank,IndusInd,Android,4G,0,17,Tuesday,0,2024-01-09,1,Jan,Q1,2024-01
TXN0000020152,2024-07-18 00:56:30,P2P,Food,558,SUCCESS,26-35,26-35,Maharashtra,SBI,SBI,Android,5G,0,0,Thursday,0,2024-07-18,7,Jul,Q3,2024-07
TXN0000020153,2024-03-16 13:37:04,Bill Payment,Shopping,641,SUCCESS,26-35,26-35,Karnataka,ICICI,ICICI,Android,4G,0,13,Saturday,1,2024-03-16,3,Mar,Q1,2024-03
TXN0000020154,2024-01-18 12:45:46,P2P,Food,1370,SUCCESS,26-35,36-45,Andhra Pradesh,Axis,ICICI,Android,5G,0,12,Thursday,0,2024-01-18,1,Jan,Q1,2024-01
TXN0000020155,2024-12-19 20:21:29,P2M,Healthcare,326,SUCCESS,26-35,36-45,Karnataka,IndusInd,HDFC,Android,4G,0,20,Thursday,0,2024-12-19,12,Dec,Q4,2024-12
TXN0000020156,2024-06-13 20:18:31,P2P,Entertainment,287,SUCCESS,18-25,36-45,Tamil Nadu,IndusInd,IndusInd,Android,5G,0,20,Thursday,0,2024-06-13,6,Jun,Q2,2024-06
TXN0000020157,2024-10-04 16:46:00,P2P,Other,247,SUCCESS,26-35,18-25,Delhi,HDFC,Yes Bank,Android,5G,0,16,Friday,0,2024-10-04,10,Oct,Q4,2024-10
TXN0000020158,2024-04-04 21:54:48,P2P,Food,395,SUCCESS,18-25,36-45,Andhra Pradesh,Yes Bank,Axis,Android,4G,0,21,Thursday,0,2024-04-04,4,Apr,Q2,2024-04
TXN0000020159,2024-08-24 08:43:36,P2P,Transport,406,SUCCESS,26-35,26-35,Rajasthan,IndusInd,PNB,Android,4G,0,8,Saturday,1,2024-08-24,8,Aug,Q3,2024-08
TXN0000020160,2024-05-28 17:45:40,P2M,Fuel,832,SUCCESS,18-25,36-45,Telangana,Kotak,HDFC,Android,4G,0,17,Tuesday,0,2024-05-28,5,May,Q2,2024-05
TXN0000020161,2024-06-08 10:54:22,P2M,Food,270,SUCCESS,26-35,26-35,Tamil Nadu,Yes Bank,Yes Bank,Android,5G,0,10,Saturday,1,2024-06-08,6,Jun,Q2,2024-06
TXN0000020162,2024-12-27 17:35:54,P2M,Fuel,325,SUCCESS,18-25,46-55,Rajasthan,HDFC,SBI,Android,4G,0,17,Friday,0,2024-12-27,12,Dec,Q4,2024-12
TXN0000020163,2024-08-27 14:34:54,P2M,Shopping,4522,SUCCESS,18-25,26-35,Delhi,Kotak,IndusInd,Android,5G,0,14,Tuesday,0,2024-08-27,8,Aug,Q3,2024-08
TXN0000020164,2024-05-25 23:34:35,P2M,Shopping,2817,SUCCESS,26-35,18-25,West Bengal,IndusInd,IndusInd,Android,5G,0,23,Saturday,1,2024-05-25,5,May,Q2,2024-05
TXN0000020165,2024-07-09 20:30:57,Recharge,Food,2258,SUCCESS,26-35,18-25,Maharashtra,HDFC,IndusInd,iOS,5G,0,20,Tuesday,0,2024-07-09,7,Jul,Q3,2024-07
TXN0000020166,2024-12-09 22:20:05,P2P,Shopping,664,SUCCESS,18-25,26-35,Gujarat,ICICI,ICICI,Web,4G,0,22,Monday,0,2024-12-09,12,Dec,Q4,2024-12
TXN0000020167,2024-06-06 14:38:45,P2P,Transport,301,SUCCESS,26-35,26-35,Karnataka,Axis,Kotak,Android,5G,0,14,Thursday,0,2024-06-06,6,Jun,Q2,2024-06
TXN0000020168,2024-05-08 15:08:27,P2P,Transport,453,SUCCESS,46-55,36-45,Tamil Nadu,Yes Bank,SBI,iOS,4G,0,15,Wednesday,0,2024-05-08,5,May,Q2,2024-05
TXN0000020169,2024-08-25 18:16:57,P2P,Education,1074,SUCCESS,26-35,18-25,West Bengal,ICICI,IndusInd,Android,4G,0,18,Sunday,1,2024-08-25,8,Aug,Q3,2024-08
TXN0000020170,2024-12-27 10:53:22,P2P,Shopping,3960,SUCCESS,26-35,18-25,Telangana,PNB,PNB,Android,5G,0,10,Friday,0,2024-12-27,12,Dec,Q4,2024-12
TXN0000020171,2024-08-07 06:35:28,P2P,Education,5112,SUCCESS,18-25,56+,Maharashtra,ICICI,Axis,iOS,4G,0,6,Wednesday,0,2024-08-07,8,Aug,Q3,2024-08
TXN0000020172,2024-12-11 20:29:05,P2P,Grocery,330,SUCCESS,26-35,56+,Rajasthan,SBI,HDFC,Android,5G,0,20,Wednesday,0,2024-12-11,12,Dec,Q4,2024-12
TXN0000020173,2024-03-17 23:40:44,P2M,Shopping,5047,SUCCESS,26-35,46-55,Delhi,SBI,PNB,Android,4G,0,23,Sunday,1,2024-03-17,3,Mar,Q1,2024-03
TXN0000020174,2024-10-09 12:12:57,P2P,Fuel,1006,SUCCESS,26-35,18-25,Uttar Pradesh,ICICI,HDFC,Android,4G,0,12,Wednesday,0,2024-10-09,10,Oct,Q4,2024-10
TXN0000020175,2024-11-02 23:49:24,P2P,Other,766,SUCCESS,18-25,56+,Tamil Nadu,PNB,Axis,iOS,WiFi,0,23,Saturday,1,2024-11-02,11,Nov,Q4,2024-11
TXN0000020176,2024-12-05 17:26:59,P2M,Food,482,SUCCESS,26-35,36-45,Uttar Pradesh,Kotak,SBI,Android,3G,0,17,Thursday,0,2024-12-05,12,Dec,Q4,2024-12
TXN0000020177,2024-07-02 19:35:10,Recharge,Healthcare,699,SUCCESS,56+,46-55,Delhi,PNB,SBI,Android,4G,0,19,Tuesday,0,2024-07-02,7,Jul,Q3,2024-07
TXN0000020178,2024-03-03 19:25:12,Bill Payment,Other,130,SUCCESS,36-45,56+,Rajasthan,HDFC,HDFC,iOS,5G,0,19,Sunday,1,2024-03-03,3,Mar,Q1,2024-03
TXN0000020179,2024-03-07 14:22:41,Bill Payment,Entertainment,1903,SUCCESS,46-55,26-35,Telangana,Kotak,ICICI,iOS,WiFi,0,14,Thursday,0,2024-03-07,3,Mar,Q1,2024-03
TXN0000020180,2024-07-13 06:53:23,P2M,Grocery,1337,SUCCESS,36-45,26-35,West Bengal,IndusInd,Kotak,Android,WiFi,0,6,Saturday,1,2024-07-13,7,Jul,Q3,2024-07
TXN0000020181,2024-07-07 21:35:24,P2P,Grocery,721,SUCCESS,26-35,46-55,West Bengal,Yes Bank,Kotak,Android,4G,0,21,Sunday,1,2024-07-07,7,Jul,Q3,2024-07
TXN0000020182,2024-06-29 12:29:53,P2M,Healthcare,1531,SUCCESS,26-35,36-45,Andhra Pradesh,PNB,ICICI,Android,5G,0,12,Saturday,1,2024-06-29,6,Jun,Q2,2024-06
TXN0000020183,2024-12-28 07:36:02,P2M,Grocery,415,SUCCESS,18-25,36-45,Uttar Pradesh,HDFC,ICICI,Android,WiFi,0,7,Saturday,1,2024-12-28,12,Dec,Q4,2024-12
TXN0000020184,2024-10-02 21:26:22,P2P,Transport,401,SUCCESS,46-55,18-25,Tamil Nadu,ICICI,PNB,Android,4G,0,21,Wednesday,0,2024-10-02,10,Oct,Q4,2024-10
TXN0000020185,2024-08-17 17:04:20,P2P,Utilities,4545,SUCCESS,46-55,18-25,Delhi,Yes Bank,IndusInd,Android,4G,0,17,Saturday,1,2024-08-17,8,Aug,Q3,2024-08
TXN0000020186,2024-10-26 16:03:00,P2P,Transport,92,SUCCESS,56+,56+,Telangana,Kotak,ICICI,iOS,5G,0,16,Saturday,1,2024-10-26,10,Oct,Q4,2024-10
TXN0000020187,2024-03-25 20:38:05,P2P,Other,221,SUCCESS,18-25,18-25,Uttar Pradesh,HDFC,ICICI,iOS,4G,0,20,Monday,0,2024-03-25,3,Mar,Q1,2024-03
TXN0000020188,2024-11-08 01:51:22,Recharge,Education,1798,SUCCESS,26-35,36-45,Maharashtra,Axis,Axis,Android,5G,0,1,Friday,0,2024-11-08,11,Nov,Q4,2024-11
TXN0000020189,2024-03-22 08:51:27,P2M,Grocery,2748,SUCCESS,26-35,36-45,Karnataka,Axis,PNB,Android,3G,0,8,Friday,0,2024-03-22,3,Mar,Q1,2024-03
TXN0000020190,2024-11-12 05:43:55,P2P,Other,1176,FAILED,46-55,18-25,Gujarat,HDFC,HDFC,Android,3G,0,5,Tuesday,0,2024-11-12,11,Nov,Q4,2024-11
TXN0000020191,2024-12-23 14:54:46,P2M,Shopping,3242,SUCCESS,36-45,46-55,Karnataka,ICICI,Axis,Android,5G,0,14,Monday,0,2024-12-23,12,Dec,Q4,2024-12
TXN0000020192,2024-09-03 07:49:00,P2P,Utilities,2876,SUCCESS,18-25,26-35,Karnataka,HDFC,ICICI,Android,4G,0,7,Tuesday,0,2024-09-03,9,Sep,Q3,2024-09
TXN0000020193,2024-08-10 20:36:33,P2P,Grocery,2230,SUCCESS,26-35,46-55,Gujarat,SBI,Kotak,Android,4G,0,20,Saturday,1,2024-08-10,8,Aug,Q3,2024-08
TXN0000020194,2024-05-31 12:36:25,P2M,Transport,1020,SUCCESS,18-25,36-45,Gujarat,SBI,PNB,Android,5G,0,12,Friday,0,2024-05-31,5,May,Q2,2024-05
TXN0000020195,2024-01-04 22:52:28,Bill Payment,Grocery,203,SUCCESS,36-45,36-45,Delhi,HDFC,PNB,Android,4G,0,22,Thursday,0,2024-01-04,1,Jan,Q1,2024-01
TXN0000020196,2024-09-29 12:53:26,P2P,Shopping,1042,SUCCESS,36-45,18-25,West Bengal,Axis,ICICI,Web,5G,0,12,Sunday,1,2024-09-29,9,Sep,Q3,2024-09
TXN0000020197,2024-03-26 09:07:07,P2M,Entertainment,181,SUCCESS,18-25,36-45,Gujarat,SBI,SBI,Android,4G,0,9,Tuesday,0,2024-03-26,3,Mar,Q1,2024-03
TXN0000020198,2024-07-20 21:30:01,Recharge,Transport,475,SUCCESS,36-45,18-25,Rajasthan,ICICI,HDFC,Android,5G,0,21,Saturday,1,2024-07-20,7,Jul,Q3,2024-07
TXN0000020199,2024-10-18 18:56:58,P2P,Entertainment,205,FAILED,18-25,18-25,Maharashtra,ICICI,Yes Bank,Android,5G,0,18,Friday,0,2024-10-18,10,Oct,Q4,2024-10
TXN0000020200,2024-03-29 21:18:47,P2P,Fuel,487,SUCCESS,36-45,36-45,Tamil Nadu,HDFC,HDFC,iOS,4G,0,21,Friday,0,2024-03-29,3,Mar,Q1,2024-03
TXN0000020201,2024-02-21 11:13:59,P2P,Entertainment,395,SUCCESS,18-25,36-45,Gujarat,HDFC,IndusInd,Android,4G,0,11,Wednesday,0,2024-02-21,2,Feb,Q1,2024-02
TXN0000020202,2024-04-27 13:19:33,P2P,Entertainment,460,SUCCESS,26-35,26-35,Gujarat,SBI,HDFC,Android,4G,0,13,Saturday,1,2024-04-27,4,Apr,Q2,2024-04
TXN0000020203,2024-12-26 06:45:16,Bill Payment,Grocery,1768,SUCCESS,36-45,18-25,Maharashtra,Kotak,SBI,Android,4G,0,6,Thursday,0,2024-12-26,12,Dec,Q4,2024-12
TXN0000020204,2024-02-11 17:45:17,Bill Payment,Utilities,978,SUCCESS,26-35,18-25,Karnataka,Kotak,Kotak,Android,5G,0,17,Sunday,1,2024-02-11,2,Feb,Q1,2024-02
TXN0000020205,2024-01-21 13:02:29,Bill Payment,Entertainment,429,SUCCESS,18-25,26-35,Karnataka,PNB,IndusInd,Android,WiFi,0,13,Sunday,1,2024-01-21,1,Jan,Q1,2024-01
TXN0000020206,2024-05-06 15:29:52,Recharge,Entertainment,258,SUCCESS,18-25,18-25,Delhi,Kotak,PNB,Android,4G,0,15,Monday,0,2024-05-06,5,May,Q2,2024-05
TXN0000020207,2024-01-08 13:23:43,P2M,Grocery,582,SUCCESS,18-25,36-45,Rajasthan,HDFC,PNB,Android,5G,0,13,Monday,0,2024-01-08,1,Jan,Q1,2024-01
TXN0000020208,2024-11-14 12:05:35,Bill Payment,Transport,138,SUCCESS,18-25,36-45,Rajasthan,IndusInd,IndusInd,Android,5G,0,12,Thursday,0,2024-11-14,11,Nov,Q4,2024-11
TXN0000020209,2024-01-12 18:37:38,P2M,Transport,431,SUCCESS,26-35,36-45,Delhi,Yes Bank,HDFC,iOS,4G,0,18,Friday,0,2024-01-12,1,Jan,Q1,2024-01
TXN0000020210,2024-08-15 12:58:32,P2P,Education,1691,SUCCESS,18-25,36-45,Tamil Nadu,SBI,PNB,Android,4G,0,12,Thursday,0,2024-08-15,8,Aug,Q3,2024-08
TXN0000020211,2024-03-07 02:10:18,P2M,Food,708,SUCCESS,18-25,26-35,Rajasthan,SBI,Kotak,iOS,4G,0,2,Thursday,0,2024-03-07,3,Mar,Q1,2024-03
TXN0000020212,2024-04-10 15:12:42,Recharge,Transport,381,SUCCESS,36-45,18-25,Karnataka,PNB,PNB,Android,4G,0,15,Wednesday,0,2024-04-10,4,Apr,Q2,2024-04
TXN0000020213,2024-01-25 19:36:06,P2M,Grocery,2107,SUCCESS,18-25,26-35,Tamil Nadu,SBI,Axis,Android,4G,0,19,Thursday,0,2024-01-25,1,Jan,Q1,2024-01
TXN0000020214,2024-06-26 22:21:12,P2M,Other,531,SUCCESS,26-35,18-25,Delhi,ICICI,PNB,Android,WiFi,0,22,Wednesday,0,2024-06-26,6,Jun,Q2,2024-06
TXN0000020215,2024-07-23 15:36:15,P2M,Fuel,2368,SUCCESS,46-55,36-45,Maharashtra,SBI,Kotak,Android,4G,0,15,Tuesday,0,2024-07-23,7,Jul,Q3,2024-07
TXN0000020216,2024-06-05 13:46:51,P2P,Shopping,2381,SUCCESS,26-35,18-25,Uttar Pradesh,PNB,SBI,Android,4G,0,13,Wednesday,0,2024-06-05,6,Jun,Q2,2024-06
TXN0000020217,2024-09-21 09:57:38,P2P,Shopping,1587,SUCCESS,36-45,26-35,Karnataka,SBI,Kotak,iOS,5G,0,9,Saturday,1,2024-09-21,9,Sep,Q3,2024-09
